strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue
r,13661:13669:13760,2098,16,73,0,2,0,28,16,13,Rep2,cfDNA
r,13661:13669:13771,1626,5,73,0,2,0,28,16,13,Rep2,cfDNA
r,13661:13669:13784,1056,0,66,0,0,0,28,0,13,Rep2,cfDNA
r,13661:13669:13794,418,0,57,0,0,0,27,0,13,Rep2,cfDNA
r,13661:13669:13804,251,0,50,0,0,0,14,0,13,Rep2,cfDNA
r,13661:13669:13806,148,0,26,0,0,0,14,0,13,Rep2,cfDNA
r,13661:13669:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13678:13684,4667,15,100,0,3,8,28,20,13,Rep2,cfDNA
r,13661:13678:13686,4638,32,100,0,3,8,28,20,13,Rep2,cfDNA
r,13661:13678:13691,4501,1,87,0,11,0,28,20,13,Rep2,cfDNA
r,13661:13678:13701,4299,83,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13707,4301,41,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13709,4280,42,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13713,3986,73,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13718,3894,88,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13724,3808,13,66,0,11,0,28,16,13,Rep2,cfDNA
r,13661:13678:13742,3071,0,66,0,3,0,28,16,13,Rep2,cfDNA
r,13661:13678:13760,2117,16,53,0,2,0,28,16,13,Rep2,cfDNA
r,13661:13678:13771,1646,5,53,0,2,0,28,16,13,Rep2,cfDNA
r,13661:13678:13784,1080,0,42,0,0,0,28,0,13,Rep2,cfDNA
r,13661:13678:13794,473,0,2,0,0,0,27,0,13,Rep2,cfDNA
r,13661:13678:13804,301,0,0,0,0,0,14,0,13,Rep2,cfDNA
r,13661:13678:13806,174,0,0,0,0,0,14,0,13,Rep2,cfDNA
r,13661:13678:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13684:13686,4729,28,11,4,31,0,0,28,13,Rep2,cfDNA
r,13661:13684:13691,4574,1,15,0,31,0,8,20,13,Rep2,cfDNA
r,13661:13684:13701,4359,83,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13707,4361,41,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13709,4340,42,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13713,4046,73,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13718,3954,88,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13724,3868,13,7,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13684:13742,3131,0,7,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13684:13760,2168,16,3,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13684:13771,1696,5,3,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13684:13784,1121,0,1,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13684:13794,474,0,1,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13684:13804,300,0,1,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13684:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13684:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13686:13691,4559,1,32,0,31,0,8,20,13,Rep2,cfDNA
r,13661:13686:13701,4345,74,23,9,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13707,4339,41,31,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13709,4318,42,31,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13713,4023,73,31,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13718,3940,88,22,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13724,3854,13,22,0,31,0,8,16,13,Rep2,cfDNA
r,13661:13686:13742,3116,0,22,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13686:13760,2154,16,17,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13686:13771,1699,5,0,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13686:13784,1122,0,0,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13686:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13686:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13686:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13686:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13691:13701,4362,83,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13707,4364,41,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13709,4343,42,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13713,4049,73,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13718,3958,88,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13724,3872,13,1,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13691:13742,3137,0,1,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13691:13760,2170,16,1,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13691:13771,1698,5,1,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13691:13784,1122,0,0,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13691:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13691:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13691:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13691:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13701:13707,4286,41,83,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13701:13709,4265,42,83,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13701:13713,3970,73,83,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13701:13718,3888,88,73,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13701:13724,3801,13,74,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13701:13742,3063,0,74,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13701:13760,2097,16,74,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13701:13771,1626,5,73,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13701:13784,1094,0,28,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13701:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13701:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13701:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13701:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13707:13709,4305,42,41,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13707:13713,4011,72,41,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13707:13718,3918,88,41,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13707:13724,3833,13,40,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13707:13742,3119,0,17,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13707:13760,2153,16,17,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13707:13771,1698,5,1,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13707:13784,1121,0,1,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13707:13794,474,0,1,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13707:13804,300,0,1,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13707:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13707:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13709:13713,4012,73,42,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13709:13718,3920,88,42,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13709:13724,3834,13,42,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13709:13742,3096,0,42,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13709:13760,2150,16,21,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13709:13771,1678,5,21,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13709:13784,1122,0,0,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13709:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13709:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13709:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13709:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13713:13718,3885,88,73,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13713:13724,3802,13,71,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13713:13742,3070,0,65,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13713:13760,2136,16,33,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13713:13771,1698,5,0,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13713:13784,1122,0,0,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13713:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13713:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13713:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13713:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13718:13724,3787,13,88,0,39,0,0,16,13,Rep2,cfDNA
r,13661:13718:13742,3080,0,57,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13718:13760,2114,16,56,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13718:13771,1642,5,56,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13718:13784,1067,0,55,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13718:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13718:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13718:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13718:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13724:13742,3117,0,13,0,31,0,0,16,13,Rep2,cfDNA
r,13661:13724:13760,2153,16,13,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13724:13771,1684,5,13,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13724:13784,1109,0,13,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13724:13794,463,0,12,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13724:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13724:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13724:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13742:13760,2170,16,0,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13742:13771,1699,5,0,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13742:13784,1122,0,0,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13742:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13742:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13742:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13742:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13760:13771,1682,5,16,0,30,0,0,16,13,Rep2,cfDNA
r,13661:13760:13784,1114,0,8,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13760:13794,467,0,8,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13760:13804,293,0,8,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13760:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13760:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13771:13784,1117,0,3,0,28,0,0,0,13,Rep2,cfDNA
r,13661:13771:13794,471,0,3,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13771:13804,300,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13771:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13771:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13784:13794,475,0,0,0,27,0,0,0,13,Rep2,cfDNA
r,13661:13784:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13784:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13784:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13794:13804,301,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13794:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13794:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13804:13806,174,0,0,0,14,0,0,0,13,Rep2,cfDNA
r,13661:13804:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13806:13808,15,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13678:13684,4743,16,74,0,100,8,54,20,13,Rep2,cfDNA
r,13669:13678:13686,4715,32,74,0,100,8,54,20,13,Rep2,cfDNA
r,13669:13678:13691,4578,1,74,0,108,0,41,20,13,Rep2,cfDNA
r,13669:13678:13701,4376,83,53,0,108,0,41,16,13,Rep2,cfDNA
r,13669:13678:13707,4378,41,53,0,108,0,41,16,13,Rep2,cfDNA
r,13669:13678:13709,4357,42,53,0,108,0,41,16,13,Rep2,cfDNA
r,13669:13678:13713,4062,73,53,0,108,0,41,16,13,Rep2,cfDNA
r,13669:13678:13718,3970,88,53,0,108,0,41,16,13,Rep2,cfDNA
r,13669:13678:13724,3898,13,53,0,94,0,41,16,13,Rep2,cfDNA
r,13669:13678:13742,3169,0,53,0,78,0,41,16,13,Rep2,cfDNA
r,13669:13678:13760,2220,16,53,0,73,0,28,16,13,Rep2,cfDNA
r,13669:13678:13771,1737,5,53,0,73,0,28,16,13,Rep2,cfDNA
r,13669:13678:13784,1176,0,42,0,66,0,28,0,13,Rep2,cfDNA
r,13669:13678:13794,578,0,2,0,57,0,27,0,13,Rep2,cfDNA
r,13669:13678:13804,413,0,0,0,50,0,14,0,13,Rep2,cfDNA
r,13669:13678:13806,310,0,0,0,26,0,14,0,13,Rep2,cfDNA
r,13669:13678:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13678:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13684:13686,4779,28,12,4,154,0,0,28,13,Rep2,cfDNA
r,13669:13684:13691,4637,1,16,0,141,0,8,20,13,Rep2,cfDNA
r,13669:13684:13701,4422,83,8,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13684:13707,4424,41,8,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13684:13709,4403,42,8,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13684:13713,4108,73,8,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13684:13718,4016,88,8,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13684:13724,3944,13,8,0,127,0,8,16,13,Rep2,cfDNA
r,13669:13684:13742,3215,0,8,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13684:13760,2270,16,4,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13684:13771,1786,5,4,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13684:13784,1216,0,2,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13684:13794,578,0,2,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13684:13804,411,0,2,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13684:13806,309,0,1,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13684:13808,176,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13684:13811,109,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13686:13691,4623,1,32,0,141,0,8,20,13,Rep2,cfDNA
r,13669:13686:13701,4409,74,23,9,141,0,8,16,13,Rep2,cfDNA
r,13669:13686:13707,4403,41,31,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13686:13709,4382,42,31,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13686:13713,4086,73,31,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13686:13718,4003,88,22,0,141,0,8,16,13,Rep2,cfDNA
r,13669:13686:13724,3931,13,22,0,127,0,8,16,13,Rep2,cfDNA
r,13669:13686:13742,3201,0,22,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13686:13760,2257,16,17,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13686:13771,1790,5,0,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13686:13784,1218,0,0,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13686:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13686:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13686:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13686:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13686:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13691:13701,4426,83,1,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13691:13707,4428,41,1,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13691:13709,4407,42,1,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13691:13713,4112,73,1,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13691:13718,4021,88,1,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13691:13724,3949,13,1,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13691:13742,3222,0,1,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13691:13760,2273,16,1,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13691:13771,1789,5,1,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13691:13784,1218,0,0,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13691:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13691:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13691:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13691:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13691:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13701:13707,4350,41,83,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13701:13709,4329,42,83,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13701:13713,4033,73,83,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13701:13718,3951,88,73,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13701:13724,3878,13,74,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13701:13742,3148,0,74,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13701:13760,2200,16,74,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13701:13771,1717,5,73,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13701:13784,1190,0,28,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13701:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13701:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13701:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13701:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13701:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13707:13709,4369,42,41,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13707:13713,4074,72,41,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13707:13718,3981,88,41,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13707:13724,3910,13,40,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13707:13742,3204,0,17,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13707:13760,2256,16,17,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13707:13771,1789,5,1,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13707:13784,1217,0,1,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13707:13794,579,0,1,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13707:13804,412,0,1,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13707:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13707:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13707:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13709:13713,4075,73,42,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13709:13718,3983,88,42,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13709:13724,3911,13,42,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13709:13742,3181,0,42,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13709:13760,2253,16,21,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13709:13771,1769,5,21,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13709:13784,1218,0,0,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13709:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13709:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13709:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13709:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13709:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13713:13718,3948,88,73,0,149,0,0,16,13,Rep2,cfDNA
r,13669:13713:13724,3879,13,71,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13713:13742,3155,0,65,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13713:13760,2239,16,33,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13713:13771,1789,5,0,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13713:13784,1218,0,0,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13713:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13713:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13713:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13713:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13713:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13718:13724,3864,13,88,0,135,0,0,16,13,Rep2,cfDNA
r,13669:13718:13742,3165,0,57,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13718:13760,2217,16,56,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13718:13771,1733,5,56,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13718:13784,1163,0,55,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13718:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13718:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13718:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13718:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13718:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13724:13742,3202,0,13,0,119,0,0,16,13,Rep2,cfDNA
r,13669:13724:13760,2256,16,13,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13724:13771,1775,5,13,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13724:13784,1205,0,13,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13724:13794,568,0,12,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13724:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13724:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13724:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13724:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13742:13760,2273,16,0,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13742:13771,1790,5,0,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13742:13784,1218,0,0,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13742:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13742:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13742:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13742:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13742:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13760:13771,1773,5,16,0,101,0,0,16,13,Rep2,cfDNA
r,13669:13760:13784,1210,0,8,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13760:13794,572,0,8,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13760:13804,405,0,8,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13760:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13760:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13760:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13771:13784,1213,0,3,0,94,0,0,0,13,Rep2,cfDNA
r,13669:13771:13794,576,0,3,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13771:13804,412,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13771:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13771:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13771:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13784:13794,580,0,0,0,84,0,0,0,13,Rep2,cfDNA
r,13669:13784:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13784:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13784:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13784:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13794:13804,413,0,0,0,64,0,0,0,13,Rep2,cfDNA
r,13669:13794:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13794:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13794:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13804:13806,310,0,0,0,40,0,0,0,13,Rep2,cfDNA
r,13669:13804:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13804:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13806:13808,177,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13806:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13669:13808:13811,110,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13678:13684:13686,5223,28,16,12,141,0,3,20,13,Rep2,cfDNA
r,13678:13684:13691,5082,2,28,0,128,0,3,20,13,Rep2,cfDNA
r,13678:13684:13701,4839,133,20,0,100,7,3,16,13,Rep2,cfDNA
r,13678:13684:13707,4891,41,20,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13709,4870,42,20,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13713,4576,73,20,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13718,4484,88,20,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13724,4398,13,20,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13742,3661,0,12,0,107,0,3,16,13,Rep2,cfDNA
r,13678:13684:13760,2710,16,8,0,94,0,3,16,13,Rep2,cfDNA
r,13678:13684:13771,2227,5,8,0,94,0,3,16,13,Rep2,cfDNA
r,13678:13684:13784,1661,0,6,0,83,0,3,0,13,Rep2,cfDNA
